id,title,brand,model,price,price_raw,condition,storage,ram,location,description,detail_brand,detail_model,detail_condition,seller_name,posted_date,ad_url,is_member,is_featured,scraped_at,price_valid,price_range,storage_gb,ram_gb,title_length
781,Google Pixel 9 256GB (Brand New),Google,Pixel 9 256GB,206060.0,"Rs 206,060",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-9-256gb-brand-new-for-sale-colombo-43,True,False,2026-02-23T12:21:32.676734,True,200K-500K,256.0,,32
782,Samsung Galaxy A26 5G 8GB 256GB (Brand New),Samsung,Galaxy A26 5G 8GB 256GB,63530.0,"Rs 63,530",Brand New,8GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a26-5g-8gb-256gb-brand-new-for-sale-colombo-114,True,False,2026-02-23T12:21:32.676734,True,50K-100K,8.0,,43
783,Google Pixel 9 128GB (Brand New),Google,Pixel 9 128GB,157070.0,"Rs 157,070",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-9-128gb-brand-new-for-sale-colombo-313,True,False,2026-02-23T12:21:32.676734,True,100K-200K,128.0,,32
784,Google Pixel 8 128GB (Brand New),Google,Pixel 8 128GB,133520.0,"Rs 133,520",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-8-128gb-brand-new-for-sale-colombo-65,True,False,2026-02-23T12:21:32.676734,True,100K-200K,128.0,,32
785,Samsung Galaxy A56 8GB 256GB (Brand New),Samsung,Galaxy A56 8GB 256GB,97510.0,"Rs 97,510",Brand New,8GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a56-8gb-256gb-brand-new-for-sale-colombo-131,True,False,2026-02-23T12:21:32.676734,True,50K-100K,8.0,,40
786,Honor X5 C Plus 4GB 128GB (Brand New),Honor,X5 C Plus 4GB 128GB,32500.0,"Rs 32,500",Brand New,4GB,,Colombo,,,,,,,https://ikman.lk/en/ad/honor-x5-c-plus-4gb-128gb-brand-new-for-sale-colombo-3,True,False,2026-02-23T12:21:32.676734,True,25K-50K,4.0,,37
787,Samsung Galaxy A56 12GB 256GB (Brand New),Samsung,Galaxy A56 12GB 256GB,103900.0,"Rs 103,900",Brand New,12GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a56-12gb-256gb-brand-new-for-sale-colombo-242,True,False,2026-02-23T12:21:32.676734,True,100K-200K,12.0,,41
788,Samsung Galaxy A36 12GB 256GB (Brand New),Samsung,Galaxy A36 12GB 256GB,83750.0,"Rs 83,750",Brand New,12GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a36-12gb-256gb-brand-new-for-sale-colombo-183,True,False,2026-02-23T12:21:32.676734,True,50K-100K,12.0,,41
789,Honor X9c 12GB 256GB (Brand New),Honor,X9c 12GB 256GB,86576.0,"Rs 86,576",Brand New,12GB,,Colombo,,,,,,,https://ikman.lk/en/ad/honor-x9c-12gb-256gb-brand-new-for-sale-colombo-54,True,False,2026-02-23T12:21:32.676734,True,50K-100K,12.0,,32
790,Xiaomi Redmi Note 15 256GB/128GB 108MP (Brand New),Xiaomi,Redmi Note 15 256GB/128GB 108MP,23600.0,"Rs 23,600",Brand New,256GB,256GB,Colombo,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-note-15-256gb-128gb-108mp-brand-new-for-sale-colombo-1,True,False,2026-02-23T12:21:32.676734,True,10K-25K,256.0,256.0,50
791,Apple iPhone 13 Full Set Box (Used),Apple,iPhone 13 Full Set Box,105000.0,"Rs 105,000",Used,,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-full-set-box-used-for-sale-anuradhapura,True,False,2026-02-23T12:21:32.676734,True,100K-200K,,,35
792,Apple iPhone SE 2 (Used),Apple,iPhone SE 2,35000.0,"Rs 35,000",Used,,,Matale,,,,,,,https://ikman.lk/en/ad/apple-iphone-se-2-used-for-sale-matale-244,False,False,2026-02-23T12:21:32.676734,True,25K-50K,,,24
793,Xiaomi Redmi 10A (Used),Xiaomi,Redmi 10A,13000.0,"Rs 13,000",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-10a-sport-used-for-sale-gampaha,False,False,2026-02-23T12:21:32.676734,True,10K-25K,,,23
794,Samsung Galaxy A36 8GB 256GB (Brand New),Samsung,Galaxy A36 8GB 256GB,79000.0,"Rs 79,000",Brand New,8GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a36-8gb-256gb-brand-new-for-sale-colombo-71,True,False,2026-02-23T12:21:32.676734,True,50K-100K,8.0,,40
795,Apple iPhone 14 Pro Max 256GB (Used),Apple,iPhone 14 Pro Max 256GB,186500.0,"Rs 186,500",Used,256GB,,Kurunegala,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-max-256gb-used-for-sale-kurunegala-328,False,False,2026-02-23T12:21:32.676734,True,100K-200K,256.0,,36
796,Samsung Galaxy A56 8GB 128GB (Brand New),Samsung,Galaxy A56 8GB 128GB,86750.0,"Rs 86,750",Brand New,8GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a56-8gb-128gb-brand-new-for-sale-colombo-198,True,False,2026-02-23T12:21:32.676734,True,50K-100K,8.0,,40
797,Apple iPhone 14 128GB (Used),Apple,iPhone 14 128GB,104000.0,"Rs 104,000",Used,128GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-kandy-430,False,False,2026-02-23T12:21:32.676734,True,100K-200K,128.0,,28
798,Apple iPhone SE 2 128GB Full Set Box (Used),Apple,iPhone SE 2 128GB Full Set Box,47500.0,"Rs 47,500",Used,128GB,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-se-2-128gb-full-set-box-used-for-sale-anuradhapura,True,False,2026-02-23T12:21:32.676734,True,25K-50K,128.0,,43
799,Samsung Galaxy A26 5G 6GB 128GB (Brand New),Samsung,Galaxy A26 5G 6GB 128GB,55500.0,"Rs 55,500",Brand New,6GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a26-5g-6gb-128gb-brand-new-for-sale-colombo-88,True,False,2026-02-23T12:21:32.676734,True,50K-100K,6.0,,43
800,Xiaomi Redmi Note 14 256GB/128GB 108MP (Brand New),Xiaomi,Redmi Note 14 256GB/128GB 108MP,19100.0,"Rs 19,100",Brand New,256GB,256GB,Colombo,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-note-14-256gb-128gb-108mp-brand-new-for-sale-colombo-5,True,False,2026-02-23T12:21:32.676734,True,10K-25K,256.0,256.0,50
801,Apple iPhone XS 256GB (Used),Apple,iPhone XS 256GB,59000.0,"Rs 59,000",Used,256GB,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-xs-256gb-used-for-sale-anuradhapura-630,True,False,2026-02-23T12:21:32.680799,True,50K-100K,256.0,,28
802,Apple iPhone 14 (Used),Apple,iPhone 14,82000.0,"Rs 82,000",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-good-condition-used-for-sale-gampaha-3,False,False,2026-02-23T12:21:32.681322,True,50K-100K,,,22
803,Apple iPhone 14 Pro Max (Used),Apple,iPhone 14 Pro Max,181000.0,"Rs 181,000",Used,,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-max-used-for-sale-kandy-773,False,False,2026-02-23T12:21:32.681322,True,100K-200K,,,30
804,Tecno Pova 5 Pro 5G (Used),Tecno,Pova 5 Pro 5G,38000.0,"Rs 38,000",Used,,,Galle,,,,,,,https://ikman.lk/en/ad/tecno-pova-5-pro-5g-used-for-sale-kegalle,False,False,2026-02-23T12:21:32.681322,True,25K-50K,,,26
805,Samsung Galaxy A25 5G 6GBRam 50MP White (Used),Samsung,Galaxy A25 5G 6GBRam 50MP White,48990.0,"Rs 48,990",Used,6GB,6GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a25-5g-6gbram-50mp-white-used-for-sale-colombo,True,False,2026-02-23T12:21:32.681322,True,25K-50K,6.0,6.0,46
806,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,63000.0,"Rs 63,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-colombo-18980,True,False,2026-02-23T12:21:40.064148,True,50K-100K,128.0,,28
807,Apple iPhone 17 Pro Max 256GB (Used),Apple,iPhone 17 Pro Max 256GB,410900.0,"Rs 410,900",Used,256GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256gb-used-for-sale-gampaha-10,True,True,2026-02-23T12:21:40.064148,True,200K-500K,256.0,,36
808,Apple iPhone 7 (Used),Apple,iPhone 7,15000.0,"Rs 15,000",Used,,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-7-used-for-sale-anuradhapura-2407,False,False,2026-02-23T12:21:40.064148,True,10K-25K,,,21
809,Apple iPhone 8 256GB (Used),Apple,iPhone 8 256GB,28000.0,"Rs 28,000",Used,256GB,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-8-256gb-used-for-sale-anuradhapura-159,False,False,2026-02-23T12:21:40.064148,True,25K-50K,256.0,,27
810,Apple iPhone 13 Pro 256GB (Used),Apple,iPhone 13 Pro 256GB,124500.0,"Rs 124,500",Used,256GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-256gb-used-for-sale-kandy-581,False,False,2026-02-23T12:21:40.064148,True,100K-200K,256.0,,32
811,Moto E13 2GB 64GB (Used),Other,Moto E13 2GB 64GB,15000.0,"Rs 15,000",Used,2GB,,Trincomalee,,,,,,,https://ikman.lk/en/ad/moto-e13-2gb-64gb-used-for-sale-trincomalee,False,False,2026-02-23T12:21:40.064148,True,10K-25K,2.0,,24
812,Xiaomi Redmi 13C (Used),Xiaomi,Redmi 13C,35000.0,"Rs 35,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-13c-used-for-sale-colombo-41,True,False,2026-02-23T12:21:40.064148,True,25K-50K,,,23
813,Apple iPhone 12 Pro 512GB (Used),Apple,iPhone 12 Pro 512GB,98500.0,"Rs 98,500",Used,512GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-512gb-used-for-sale-kandy-86,False,False,2026-02-23T12:21:40.064148,True,50K-100K,512.0,,32
814,Samsung Galaxy A03 (Used),Samsung,Galaxy A03,10000.0,"Rs 10,000",Used,,,Kurunegala,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a03-used-for-sale-kurunegala-76,False,False,2026-02-23T12:21:40.064148,True,10K-25K,,,25
815,Apple iPhone 11 Pro Max 256GB Full Set Box (Used),Apple,iPhone 11 Pro Max 256GB Full Set Box,94000.0,"Rs 94,000",Used,256GB,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-max-256gb-full-set-box-used-for-sale-anuradhapura,True,False,2026-02-23T12:21:40.064148,True,50K-100K,256.0,,49
816,Apple iPhone 11 Pro Max 256GB (Used),Apple,iPhone 11 Pro Max 256GB,83500.0,"Rs 83,500",Used,256GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-max-256-gb-used-for-sale-gampaha-228,False,False,2026-02-23T12:21:40.064148,True,50K-100K,256.0,,36
817,Oppo Find X9 Pro (Used),Oppo,Find X9 Pro,365000.0,"Rs 365,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/oppo-find-x9-pro-used-for-sale-colombo-1,False,False,2026-02-23T12:21:40.064148,True,200K-500K,,,23
818,Google Pixel 9 128GB (Brand New),Google,Pixel 9 128GB,157000.0,"Rs 157,000",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-9-128gb-brand-new-for-sale-colombo-312,True,False,2026-02-23T12:21:40.064148,True,100K-200K,128.0,,32
819,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,98500.0,"Rs 98,500",Used,128GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-kandy-1011,False,False,2026-02-23T12:21:40.064148,True,50K-100K,128.0,,28
820,Apple iPhone 17 256GB (Used),Apple,iPhone 17 256GB,250000.0,"Rs 250,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-256gb-black-used-for-sale-colombo-1,True,False,2026-02-23T12:21:40.064148,True,200K-500K,256.0,,28
821,Apple iPhone 15 Pro Max 256GB Blue (Used),Apple,iPhone 15 Pro Max 256GB Blue,235000.0,"Rs 235,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-blue-used-for-sale-colombo-46,True,False,2026-02-23T12:21:40.064148,True,200K-500K,256.0,,41
822,Google Pixel 9a 128GB (Brand New),Google,Pixel 9a 128GB,132000.0,"Rs 132,000",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-9a-128gb-brand-new-for-sale-colombo-126,True,False,2026-02-23T12:21:40.064148,True,100K-200K,128.0,,33
823,Apple iPhone 14 Pro 256GB With Box (Used),Apple,iPhone 14 Pro 256GB With Box,180000.0,"Rs 180,000",Used,256GB,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-256gb-with-box-used-for-sale-anuradhapura,True,False,2026-02-23T12:21:40.064148,True,100K-200K,256.0,,41
824,Google Pixel 9a 256GB (Brand New),Google,Pixel 9a 256GB,144000.0,"Rs 144,000",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-9a-256gb-brand-new-for-sale-colombo-124,True,False,2026-02-23T12:21:40.064148,True,100K-200K,256.0,,33
825,Apple iPhone 13 (Used),Apple,iPhone 13,94000.0,"Rs 94,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-i-phone-used-for-sale-colombo-184,False,False,2026-02-23T12:21:40.064148,True,50K-100K,,,22
826,Apple iPhone 11 Pro 256GB Full Set Box (Used),Apple,iPhone 11 Pro 256GB Full Set Box,89000.0,"Rs 89,000",Used,256GB,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-256gb-full-set-box-used-for-sale-anuradhapura,True,False,2026-02-23T12:21:40.066511,True,50K-100K,256.0,,45
827,Apple iPhone 16e 128GB (Used),Apple,iPhone 16e 128GB,128500.0,"Rs 128,500",Used,128GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-16e-128gb-used-for-sale-kandy-9,False,False,2026-02-23T12:21:40.066511,True,100K-200K,128.0,,29
828,Apple iPhone 14 ZP/A 128GB (Brand New),Apple,iPhone 14 ZP/A 128GB,164900.0,"Rs 164,900",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-zp-a-128gb-brand-new-for-sale-colombo,True,False,2026-02-23T12:21:40.066511,True,100K-200K,128.0,,38
829,Apple iPhone 16 Pro Max (Used),Apple,iPhone 16 Pro Max,300000.0,"Rs 300,000",Used,,,Kurunegala,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-pro-max-used-for-sale-kurunegala-108,False,False,2026-02-23T12:21:40.066511,True,200K-500K,,,30
830,Xiaomi Redmi Note 13 (Used),Xiaomi,Redmi Note 13,35000.0,"Rs 35,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-note-13-used-for-sale-colombo-336,True,False,2026-02-23T12:21:40.066511,True,25K-50K,,,27
831,Google Pixel 8 Pro 128GB (Brand New),Google,Pixel 8 Pro 128GB,154000.0,"Rs 154,000",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-8-pro-128gb-brand-new-for-sale-colombo-220,True,False,2026-02-23T12:21:40.066511,True,100K-200K,128.0,,36
832,Apple iPhone 13 Pro 512GB Full Box (Used),Apple,iPhone 13 Pro 512GB Full Box,133000.0,"Rs 133,000",Used,512GB,,Polonnaruwa,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-512gb-full-box-used-for-sale-polonnaruwa,True,False,2026-02-23T12:21:46.000706,True,100K-200K,512.0,,41
833,Apple iPhone 12 Pro 128GB (Used),Apple,iPhone 12 Pro 128GB,97990.0,"Rs 97,990",Used,128GB,,Polonnaruwa,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-128gb-used-for-sale-polonnaruwa-63,True,False,2026-02-23T12:21:46.000706,True,50K-100K,128.0,,32
834,Apple iPhone 12 Pro 128GB Full Set (Used),Apple,iPhone 12 Pro 128GB Full Set,90900.0,"Rs 90,900",Used,128GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-128gb-full-set-used-for-sale-gampaha,True,True,2026-02-23T12:21:46.000706,True,50K-100K,128.0,,41
835,Apple iPhone 11 Pro Max 256GB (Used),Apple,iPhone 11 Pro Max 256GB,68500.0,"Rs 68,500",Used,256GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-max-256gb-used-for-sale-kandy-1067,False,False,2026-02-23T12:21:46.000706,True,50K-100K,256.0,,36
836,Apple iPhone 14 Pro 128GB (Used),Apple,iPhone 14 Pro 128GB,165000.0,"Rs 165,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-128gb-used-for-sale-colombo-2826,False,False,2026-02-23T12:21:46.000706,True,100K-200K,128.0,,32
837,Apple iPhone 17 Pro Max 512GB (Used),Apple,iPhone 17 Pro Max 512GB,384500.0,"Rs 384,500",Used,512GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-512gb-used-for-sale-kandy-20,False,False,2026-02-23T12:21:46.000706,True,200K-500K,512.0,,36
838,Google Pixel 9 Pro 128GB (Brand New),Google,Pixel 9 Pro 128GB,205000.0,"Rs 205,000",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-9-pro-128gb-brand-new-for-sale-colombo-106,True,False,2026-02-23T12:21:46.000706,True,200K-500K,128.0,,36
839,Apple iPhone 14 128GB Full Set Box (Used),Apple,iPhone 14 128GB Full Set Box,120000.0,"Rs 120,000",Used,128GB,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-128gb-full-set-box-used-for-sale-anuradhapura,True,False,2026-02-23T12:21:46.000706,True,100K-200K,128.0,,41
840,Apple iPhone 12 mini 128GB (Used),Apple,iPhone 12 mini 128GB,63500.0,"Rs 63,500",Used,128GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-mini-128gb-used-for-sale-kandy-144,False,False,2026-02-23T12:21:46.000706,True,50K-100K,128.0,,33
841,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,73500.0,"Rs 73,500",Used,128GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-128-used-for-sale-gampaha-127,False,False,2026-02-23T12:21:46.000706,True,50K-100K,128.0,,28
842,Google Pixel 9 Pro XL 128GB (Brand New),Google,Pixel 9 Pro XL 128GB,215000.0,"Rs 215,000",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-9-pro-xl-128gb-brand-new-for-sale-colombo-34,True,False,2026-02-23T12:21:46.000706,True,200K-500K,128.0,,39
843,Google Pixel 9 Pro XL 256GB (Brand New),Google,Pixel 9 Pro XL 256GB,235000.0,"Rs 235,000",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-9-pro-xl-256gb-brand-new-for-sale-colombo-122,True,False,2026-02-23T12:21:46.000706,True,200K-500K,256.0,,39
844,Apple iPhone 17 Pro Max 256-512 GB (Used),Apple,iPhone 17 Pro Max 256-512 GB,384500.0,"Rs 384,500",Used,512GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256-512-gb-used-for-sale-kandy,False,False,2026-02-23T12:21:46.000706,True,200K-500K,512.0,,41
845,Apple iPhone 12 Pro 128GB (Used),Apple,iPhone 12 Pro 128GB,89000.0,"Rs 89,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-128gb-used-for-sale-colombo-5113,True,False,2026-02-23T12:21:46.000706,True,50K-100K,128.0,,32
846,Samsung Galaxy S24 Ultra 12GBRam 256GB 200MP (Used),Samsung,Galaxy S24 Ultra 12GBRam 256GB 200MP,194990.0,"Rs 194,990",Used,12GB,12GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12gbram-256gb-200mp-used-for-sale-colombo,True,False,2026-02-23T12:21:46.000706,True,100K-200K,12.0,12.0,51
847,Apple iPhone 8 Plus (Used),Apple,iPhone 8 Plus,25000.0,"Rs 25,000",Used,,,Puttalam,,,,,,,https://ikman.lk/en/ad/apple-iphone-8-plus-sale-used-for-sale-puttalam,False,False,2026-02-23T12:21:46.000706,True,25K-50K,,,26
848,Google Pixel 10 128GB (Brand New),Google,Pixel 10 128GB,179000.0,"Rs 179,000",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-10-128gb-brand-new-for-sale-colombo-306,True,False,2026-02-23T12:21:46.000706,True,100K-200K,128.0,,33
849,Apple iPhone 11 Pro 256GB USA (Used),Apple,iPhone 11 Pro 256GB USA,79999.0,"Rs 79,999",Used,256GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-256gb-usa-used-for-sale-gampaha-1544,True,False,2026-02-23T12:21:46.000706,True,50K-100K,256.0,,36
850,Apple iPhone 12 Pro Max 256GB (Used),Apple,iPhone 12 Pro Max 256GB,125500.0,"Rs 125,500",Used,256GB,,Kalutara,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-kalutara-509,True,False,2026-02-23T12:21:46.000706,True,100K-200K,256.0,,36
851,Apple iPhone 16 Pro Max 512 GB (Used),Apple,iPhone 16 Pro Max 512 GB,315000.0,"Rs 315,000",Used,512GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-pro-max-512-gb-used-for-sale-kandy-34,False,False,2026-02-23T12:21:46.006622,True,200K-500K,512.0,,37
852,Google Pixel 10 256GB (Brand New),Google,Pixel 10 256GB,216000.0,"Rs 216,000",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-10-256gb-brand-new-for-sale-colombo-140,True,False,2026-02-23T12:21:46.006622,True,200K-500K,256.0,,33
853,Infinix Hot 60i 8GB 256GB (Brand New),Infinix,Hot 60i 8GB 256GB,46990.0,"Rs 46,990",Brand New,8GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/infinix-hot-60i-8gb-256gb-brand-new-for-sale-gampaha-2,True,False,2026-02-23T12:21:46.006622,True,25K-50K,8.0,,37
854,Google Pixel 10 Pro 256GB (Brand New),Google,Pixel 10 Pro 256GB,281000.0,"Rs 281,000",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-10-pro-256gb-brand-new-for-sale-colombo-166,True,False,2026-02-23T12:21:46.006622,True,200K-500K,256.0,,37
855,Apple iPhone 12 128GB Full Set Box (Used),Apple,iPhone 12 128GB Full Set Box,85000.0,"Rs 85,000",Used,128GB,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-128gb-full-set-box-used-for-sale-anuradhapura-1,True,False,2026-02-23T12:21:46.006622,True,50K-100K,128.0,,41
856,Apple iPhone 14 128gb 001 (Used),Apple,iPhone 14 128gb 001,115500.0,"Rs 115,500",Used,128GB,,Kalutara,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-128gb-001-used-for-sale-kalutara-1,True,False,2026-02-23T12:21:46.006622,True,100K-200K,128.0,,32
857,HMD Crest Max 8\256 (New),Other,HMD Crest Max 8\256 (New),42500.0,"Rs 42,500",Unknown,,,Gampaha,,,,,,,https://ikman.lk/en/ad/hmd-crest-max-8-256-new-for-sale-gampaha-1,True,False,2026-02-23T12:21:46.006622,True,25K-50K,,,25
858,Google Pixel 10 Pro 512GB (Brand New),Google,Pixel 10 Pro 512GB,315000.0,"Rs 315,000",Brand New,512GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-10-pro-512gb-brand-new-for-sale-colombo-18,True,False,2026-02-23T12:21:46.006622,True,200K-500K,512.0,,37
859,Apple iPhone 11 128GB Full Set Box (Used),Apple,iPhone 11 128GB Full Set Box,74000.0,"Rs 74,000",Used,128GB,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-128gb-full-set-box-used-for-sale-anuradhapura,True,False,2026-02-23T12:21:46.006622,True,50K-100K,128.0,,41
860,Apple iPhone 14 128gb (Used),Apple,iPhone 14 128gb,115000.0,"Rs 115,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-colombo-5975,True,False,2026-02-23T12:21:50.395607,True,100K-200K,128.0,,28
861,Moto G05 4GB|64GB (Brand New),Other,Moto G05 4GB|64GB,28900.0,"Rs 28,900",Brand New,4GB,4GB,Gampaha,,,,,,,https://ikman.lk/en/ad/moto-g05-4gb64gb-brand-new-for-sale-gampaha,True,False,2026-02-23T12:21:50.395607,True,25K-50K,4.0,4.0,29
862,Apple iPhone 15 Plus 128 GB (Used),Apple,iPhone 15 Plus 128 GB,158500.0,"Rs 158,500",Used,128GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-plus-128-gb-used-for-sale-kandy-49,False,False,2026-02-23T12:21:50.395607,True,100K-200K,128.0,,34
863,Apple iPhone 11 128GB USA (Used),Apple,iPhone 11 128GB USA,68000.0,"Rs 68,000",Used,128GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-128gb-usa-used-for-sale-gampaha-1366,True,False,2026-02-23T12:21:50.395607,True,50K-100K,128.0,,32
864,Apple iPhone 14 128 GB (Used),Apple,iPhone 14 128 GB,108500.0,"Rs 108,500",Used,128GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-128-gb-used-for-sale-kandy-122,False,False,2026-02-23T12:21:50.395607,True,100K-200K,128.0,,29
865,Apple iPhone 12 128gb 001 (Used),Apple,iPhone 12 128gb 001,76500.0,"Rs 76,500",Used,128GB,,Kalutara,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-128gb-001-used-for-sale-kalutara,True,False,2026-02-23T12:21:50.395607,True,50K-100K,128.0,,32
866,Apple iPhone 12 128gb (Used),Apple,iPhone 12 128gb,76000.0,"Rs 76,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-colombo-9742,True,False,2026-02-23T12:21:50.395607,True,50K-100K,128.0,,28
867,Apple iPhone 17 Pro Max 1 TB (Brand New),Apple,iPhone 17 Pro Max 1 TB,518500.0,"Rs 518,500",Brand New,,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-1-tb-brand-new-for-sale-kandy-3,False,False,2026-02-23T12:21:50.395607,True,500K+,,,40
